benchmark,error_model,detection_outcome,min_err,max_err,avg_err,relative_sum
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.2204460492503127e-15,1.221245327087672e-15,2.442490654175344e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.02379446534450835316e-10,3.0883584578589307e-10,2.5560764616017195e-10,5.112152923203439e-10
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.29672023119198343011e-08,1.3644825935799075e-08,1.3306014123859455e-08,2.661202824771891e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.2250738585071994e-308,,
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.09294811984273110284e-11,2.25029392897369e-08,1.1266934385467662e-08,2.2533868770935325e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.10677908241541445022e-09,1.3585754299327844e-08,9.84626669087163e-09,1.969253338174326e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,7.53871409742146170174e-11,3.413653482109424e-08,1.710596098103423e-08,3.421192196206846e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.33343720509770946592e-08,1.3334372050977096e-08,1.3334372050977096e-08,1.3334372050977096e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.82076576038525672629e-14,3.403943793500729e-13,1.793010184769628e-13,3.586020369539256e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.65050772627762398770e-09,1.757309902039594e-07,9.269074896511853e-08,1.8538149793023706e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,7.58455764859888859064e-09,1.714997058810397e-07,8.95421317648193e-08,1.7908426352963852e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.2250738585071994e-308,,
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.23390186956839897903e-12,5.1130877309901734e-11,2.6182389589735063e-11,5.236477917947013e-11
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.65843798752385396256e-07,2.6584379875238534e-07,2.6584379875238534e-07,2.6584379875238534e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.34336985979643941391e-13,1.3433698597964392e-13,1.3433698597964392e-13,1.3433698597964392e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.50171861004844231502e-09,1.1539473643296105e-06,5.782245414698295e-07,1.1564490829396588e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.35781024201975242249e-08,8.613017703495985e-07,4.37439936384898e-07,8.748798727697958e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.88521215199943981133e-10,1.2973511285263586e-06,6.488698248707793e-07,1.2977396497415583e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.69033899497262041223e-08,4.690338994972622e-08,4.690338994972622e-08,4.690338994972622e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.81148248915519616276e-10,7.968524585733049e-07,3.987668034111104e-07,7.975336068222205e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,8.65973959207622101530e-15,3.019806626980426e-13,1.5532020114505935e-13,3.106404022901187e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.50192404571691895399e-08,4.414595123347632e-06,2.2198071819023997e-06,4.439614363804799e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.02084829478599203867e-09,1.801126239264761e-07,9.056673611063103e-08,1.8113347222126206e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.09825723462842006484e-09,2.1846029429894998e-09,2.14143008880896e-09,4.28286017761792e-09
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.2250738585071994e-308,,
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.68732491207168777692e-08,1.7773622884575952e-07,1.0730473898323822e-07,2.1460947796647645e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.66133814775093924254e-16,6.661338147750937e-16,6.661338147750937e-16,6.661338147750937e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22068430311139763944e-09,1.0607187892475167e-06,5.31469736775314e-07,1.062939473550628e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.69555032236701208603e-08,7.526870029472832e-07,3.8482125308547676e-07,7.696425061709532e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.2204460492503126e-16,2.2204460492503126e-16,4.440892098500625e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.10862446895043831319e-15,3.1086244689504383e-15,3.1086244689504383e-15,3.1086244689504383e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.15385939586576569127e-10,8.5737301702693e-09,4.444558054927938e-09,8.889116109855875e-09
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,8.888445535149003e-13,4.4447778790868147e-13,8.889555758173629e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.42579347906757902820e-14,3.5990543878483556e-11,1.804240090663711e-11,3.6084801813274245e-11
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.82404669146762898890e-09,8.233266202140043e-07,4.12575333452736e-07,8.25150666905472e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,8.88178419700125232339e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.59872115546022541821e-14,5.2846615972157445e-14,3.441691376337984e-14,6.883382752675969e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.15143483426072634757e-14,5.6177285046032915e-14,5.3845816694320086e-14,1.0769163338864017e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.59877763753024737525e-09,3.617565247360233e-08,1.9387215055566287e-08,3.877443011113256e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.84444237660841281468e-10,1.009611194646709e-08,5.140278092063965e-09,1.0280556184127935e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-15,1.1102230246251563e-15,1.1102230246251563e-15,1.1102230246251563e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.9087843245179095e-14,1.4654943925052066e-14,2.9309887850104126e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.66133814775093924254e-16,4.7961634663806756e-14,2.4313884239290925e-14,4.862776847858185e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,2.9976021664879223e-15,1.5543122344752192e-15,3.1086244689504383e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.15498233199673450144e-09,1.4797282243961263e-06,7.404416033640614e-07,1.4808832067281228e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.72701877640702150529e-10,1.260183357665312e-08,6.537267727146911e-09,1.3074535454293821e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,1.221245327087672e-14,6.161737786669617e-15,1.2323475573339234e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.55111512312578270212e-16,5.551115123125782e-16,5.551115123125782e-16,5.551115123125782e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.49786137224350568431e-08,2.020388625290081e-07,1.235087381257216e-07,2.470174762514432e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,1.998401444325281e-15,1.1102230246251563e-15,2.2204460492503127e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.88737914186276611872e-15,1.887379141862766e-15,1.887379141862766e-15,1.887379141862766e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.33066907387546962127e-16,1.1102230246251563e-15,7.216449660063515e-16,1.4432899320127037e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.99200722162640886381e-15,9.992007221626407e-15,9.992007221626407e-15,9.992007221626407e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.95874369449222740514e-09,1.1941760058586937e-07,6.11881721401808e-08,1.223763442803616e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.01616501271928427741e-13,3.357893962885328e-10,1.6799550639490232e-10,3.3599101278980465e-10
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.44320333461678274034e-10,5.726523892857216e-07,2.8639835480959164e-07,5.727967096191833e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.37228889257801256463e-09,1.0645816728160895e-06,5.339769808543338e-07,1.0679539617086675e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.33066907387546962127e-16,3.3306690738754686e-16,3.3306690738754686e-16,3.3306690738754686e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.44089209850062616169e-16,3.796962744218035e-14,1.9206858326015205e-14,3.841371665203041e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.06581410364015027881e-14,1.4923617897011354e-12,7.515099653687683e-13,1.5030199307375365e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-15,2.442490654175344e-15,1.77635683940025e-15,3.5527136788005e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.87593390821305661120e-08,1.0992377824647903e-06,5.589985607734604e-07,1.1179971215469209e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.58051753088528812441e-08,6.580517530885288e-08,6.580517530885288e-08,6.580517530885288e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.00694077917762569996e-08,4.5178486840491416e-07,2.459271380983452e-07,4.918542761966904e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.15488287821818857992e-08,4.708059768709916e-07,2.4117740282658673e-07,4.823548056531735e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.33288951992471993435e-13,1.556466067142992e-11,7.948974811711194e-12,1.5897949623422395e-11
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.32893696047631237889e-13,1.3289369604763124e-13,1.3289369604763124e-13,1.3289369604763124e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.17044218340379302390e-14,2.4072965842947266e-11,1.2082335132390654e-11,2.4164670264781307e-11
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,1.5543122344752192e-15,8.88178419700125e-16,1.77635683940025e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.37201666589237447624e-09,7.120038936214712e-08,3.728620301401975e-08,7.45724060280395e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.97370240151428788522e-08,5.738930852761115e-08,3.856316627137701e-08,7.712633254275401e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.60275800911813348648e-09,2.127494003190122e-08,1.1938849020509679e-08,2.387769804101936e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.38267923777135592900e-08,4.2599531058229445e-07,2.1991105148000398e-07,4.3982210296000796e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.01924845919666040572e-09,2.2067494510613628e-06,1.1078843497602797e-06,2.2157686995205594e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.88950863236436816806e-10,1.0410645900904571e-08,5.349798382070504e-09,1.0699596764141008e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.41948691584548214450e-14,6.109557304512236e-13,3.225752998048392e-13,6.451505996096784e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.66533453693773481064e-15,1.6653345369377342e-15,1.6653345369377342e-15,1.6653345369377342e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.63692203814758840963e-09,1.1027986301925809e-08,1.0332454170036698e-08,2.0664908340073396e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,7.58282325818981917109e-14,1.4661605263199815e-12,7.7099437945094e-13,1.54198875890188e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.19682042054591875058e-13,1.1968204205459188e-13,1.1968204205459188e-13,1.1968204205459188e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.99200722162640886381e-16,1.1102230246251563e-15,1.054711873393899e-15,2.109423746787797e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.79240213063580711150e-07,3.6089620558676927e-07,3.2006820932517504e-07,6.401364186503501e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.26398343405875834833e-08,9.743864760602958e-07,4.985131552004417e-07,9.970263104008834e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.50076038052793592215e-08,1.6933327309232025e-06,8.741701673642408e-07,1.7483403347284816e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.10862446895043831319e-15,3.1086244689504383e-15,3.1086244689504383e-15,3.1086244689504383e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,3.5527136788005e-15,1.831867990631508e-15,3.663735981263016e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.58318309467975382177e-08,5.7880004344923464e-08,4.6855917645860494e-08,9.371183529172099e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.33146835171282873489e-15,2.331468351712829e-15,2.331468351712829e-15,2.331468351712829e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.02140518265514401719e-14,5.072608999512339e-13,2.5873747588889273e-13,5.174749517777855e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.19584375524573260918e-14,3.854694341498544e-13,2.1871393585115581e-13,4.3742787170231163e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.08820096442497060707e-07,1.3192622703162014e-06,8.640411833793493e-07,1.7280823667586986e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.49625867251756972109e-10,9.744233606667763e-07,4.87286493267014e-07,9.74572986534028e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,8.659739592076221e-15,4.385380947269368e-15,8.770761894538737e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.03099750958790536970e-11,4.056100429972176e-07,2.0281017648615676e-07,4.056203529723135e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.76996261670137755573e-15,9.769962616701376e-15,9.769962616701376e-15,9.769962616701376e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.33146835171282873489e-15,1.7541523789077473e-14,9.93649607039515e-15,1.98729921407903e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.88657986402540700510e-15,2.8865798640254074e-15,2.8865798640254074e-15,2.8865798640254074e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.22606519276291692222e-09,2.835303043458026e-07,1.4337818476928277e-07,2.867563695385656e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.442490654175344e-15,1.3322676295501877e-15,2.664535259100376e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.73631997668621806952e-10,5.09106988122454e-07,2.546403100600614e-07,5.092806201201228e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.53356231339330406627e-08,3.871669299715385e-06,1.9685024614246598e-06,3.9370049228493195e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.17170725846926870872e-12,5.834877025989728e-11,3.0260238759183267e-11,6.052047751836653e-11
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.09663389480374462437e-11,1.2786418590593485e-09,6.44804099003693e-10,1.289608198007386e-09
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.28128660196125565562e-11,5.33449728834512e-10,2.981312974270623e-10,5.962625948541246e-10
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,1.3322676295501877e-15,7.771561172376094e-16,1.5543122344752192e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.12056517398428923116e-08,1.120565173984289e-08,1.120565173984289e-08,1.120565173984289e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,8.10462807976364274509e-15,8.104628079763641e-15,8.104628079763641e-15,8.104628079763641e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,8.30251867256492914748e-10,5.0779412230639296e-08,2.58048320489479e-08,5.16096640978958e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.32986979603811050765e-15,4.329869796038111e-15,4.329869796038111e-15,4.329869796038111e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.13162820728030055761e-14,2.542632770996533e-12,1.2819745265346683e-12,2.5639490530693365e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.25595448485782412718e-07,1.255954484857824e-07,1.255954484857824e-07,1.255954484857824e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.72143321667206805614e-07,6.721433216672068e-07,6.721433216672068e-07,6.721433216672068e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.99200722162640886381e-16,9.992007221626407e-16,9.992007221626407e-16,9.992007221626407e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.33066907387546962127e-16,3.3306690738754686e-16,3.3306690738754686e-16,3.3306690738754686e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.10313499948711069010e-09,1.175095807326443e-07,5.98063578660657e-08,1.196127157321314e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.86516937847625285940e-10,4.5727529540684494e-09,2.529634945958037e-09,5.059269891916074e-09
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,7.89747465201884324415e-08,3.415550545726731e-07,2.1026490054643077e-07,4.205298010928615e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.35368849042106376146e-09,2.7535151270186025e-07,1.4235260059614066e-07,2.847052011922813e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.44089209850062616169e-16,1.0991207943789047e-13,5.5178084323870274e-14,1.1035616864774055e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,2.664535259100376e-15,1.3877787807814455e-15,2.775557561562891e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.07632547319269633590e-09,1.546996557522107e-07,7.788799061270169e-08,1.5577598122540337e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.51212375953946320806e-13,4.944711307075521e-12,2.5479618415147343e-12,5.0959236830294685e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.82239811919293970277e-11,7.461924308671541e-06,3.730991266326367e-06,7.4619825326527325e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,1.84297022087776e-14,9.270362255620056e-15,1.854072451124011e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.03697698100791058096e-08,8.961968480658554e-07,4.632833089379673e-07,9.265666178759346e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.21062765262780658304e-09,1.5437221632108589e-06,7.734663954317433e-07,1.5469327908634867e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.13242748511765967123e-13,3.1343816431217415e-12,1.623812195816754e-12,3.247624391633508e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.37128772781380803281e-08,5.113828590586068e-06,2.563770733932102e-06,5.127541467864204e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,8.56925017611587236388e-08,1.6386976309235024e-07,1.2478113242675448e-07,2.4956226485350896e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.30834005243707451882e-08,1.7260809603847352e-07,9.784574828142212e-08,1.9569149656284424e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.37445610448594379704e-13,1.291855511453832e-12,7.146505609512133e-13,1.4293011219024263e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.23976076469045892736e-10,4.2859501436787184e-07,2.1450949522217042e-07,4.2901899044434083e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,2.3647750424515834e-14,1.1879386363489175e-14,2.375877272697835e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.22989421267061516119e-10,6.411293362873492e-08,3.2267961525001e-08,6.4535923050002e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.66453525910037569702e-15,7.029932191926491e-13,3.5282887722587465e-13,7.056577544517493e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.55351295663786004297e-15,2.2604140781368187e-13,1.1429746038515987e-13,2.2859492077031973e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.475797344914099e-13,1.2390088954816747e-13,2.478017790963349e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.09254155722382506610e-08,3.40934122156078e-07,1.759297688641581e-07,3.518595377283162e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.27595720048157090787e-14,2.2759572004815706e-14,2.2759572004815706e-14,2.2759572004815706e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.21724893790087662637e-15,6.217248937900877e-15,6.217248937900877e-15,6.217248937900877e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.26485497023531934246e-14,2.476907567938724e-12,1.2497780588205387e-12,2.499556117641077e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.83185048743916922831e-08,4.2074549577719717e-07,2.245320003257944e-07,4.490640006515888e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.22124532708767219447e-15,3.008704396734175e-14,1.5654144647214707e-14,3.1308289294429414e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,4.16593093355288601742e-09,1.487782066211807e-06,7.459739985726798e-07,1.4919479971453595e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,8.80943684666846138498e-09,3.08430285533845e-07,1.5861986119025667e-07,3.1723972238051335e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.49646961489224850084e-12,2.4890947414313306e-08,1.2446221941964096e-08,2.4892443883928195e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.72898617645245167296e-09,9.757578967040104e-09,5.743282571746278e-09,1.1486565143492559e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.47437617670220788568e-13,1.0110035031374308e-10,5.0623893965706657e-11,1.0124778793141331e-10
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.17683640610266593285e-14,1.2401191185062999e-12,6.259437412836632e-13,1.2518874825673263e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.49320295520050194682e-08,6.370291310009435e-07,3.3098058027647426e-07,6.619611605529485e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,2.664535259100376e-15,1.3877787807814455e-15,2.775557561562891e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.67323965583454992156e-14,3.497069300806288e-11,1.7513712702310607e-11,3.5027425404621213e-11
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.08793385201045111899e-09,3.3605763616328943e-07,1.7057278500764994e-07,3.411455700152999e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.33226762955018784851e-15,1.3322676295501877e-15,1.3322676295501877e-15,1.3322676295501877e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.33243808711591782412e-08,3.101158130291993e-07,1.667200969501792e-07,3.334401939003584e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.81527345377574533813e-07,2.1473120878079395e-06,1.1644197165927572e-06,2.3288394331855145e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.37343703077164036586e-09,1.9050160449118888e-08,1.0211798739945266e-08,2.0423597479890532e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.67899314451602776899e-08,4.3054806331266343e-07,2.2366899737891188e-07,4.4733799475782376e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.53210777398271602578e-14,5.586642259913789e-13,2.869926518656029e-13,5.739853037312058e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,2.5535129566378596e-15,1.3322676295501877e-15,2.664535259100376e-15
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.22045563211159446837e-07,8.932215558310475e-07,5.076335595211035e-07,1.0152671190422067e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.07371922253696538974e-14,2.032152224273886e-12,1.041444708249628e-12,2.0828894164992558e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.44249065417534438893e-15,5.084821452783216e-13,2.554623179662485e-13,5.10924635932497e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.08598199211051849034e-07,1.951608801009641e-06,1.0301035001103465e-06,2.060207000220693e-06
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.16918733875593261473e-08,1.524149924048146e-07,1.0705343289618696e-07,2.1410686579237392e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.07327910395349590544e-09,8.324656257663322e-07,4.172694524351427e-07,8.345389048702854e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,7.77156117237609578297e-16,7.771561172376094e-16,7.771561172376094e-16,7.771561172376094e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.2250738585071994e-308,,
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.19904086659516906366e-14,1.3145040611561853e-13,7.172040739078513e-14,1.4344081478157023e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.33146835171282873489e-15,6.417089082333405e-14,3.325117958752344e-14,6.650235917504688e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,9.53681578153009468224e-14,9.536815781530093e-14,9.536815781530093e-14,9.536815781530093e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,7.74907571443606002504e-08,2.068503135443933e-07,1.4217053534437696e-07,2.843410706887539e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,5.39568389967826078646e-14,6.10711481385806e-12,3.0805358264274214e-12,6.1610716528548445e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,6.00374361336974970982e-09,8.459897465895593e-07,4.259967451014645e-07,8.51993490202929e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.55351295663786004297e-15,3.732569808789776e-13,1.8790524691780772e-13,3.7581049383561544e-13
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,1.1657341758564144e-14,5.884182030513331e-15,1.1768364061026662e-14
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.69734946098287764471e-08,2.593847470144794e-08,2.145598465563836e-08,4.291196931127672e-08
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,1.22988133677282007739e-07,1.22988133677282e-07,1.22988133677282e-07,1.22988133677282e-07
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.2204460492503126e-16,2.2204460492503126e-16,2.2204460492503126e-16
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,3.784528246342234e-12,1.8923751454735793e-12,3.784750290947159e-12
blackScholes,RANDOM_VALUE,FALSE_NEGATIVE,3.38290622181602884666e-08,3.382906221816029e-08,3.382906221816029e-08,3.382906221816029e-08
